Direction,Year,Date,Weekday,Current_Match,Country,Commodity,Transport_Mode,Measure,Value,Cumulative
Imports,2020,26/02/2020,Wednesday,26/02/2020,All,All,All,$,156000000,3850000000
Imports,2020,27/02/2020,Thursday,27/02/2020,All,All,All,$,269000000,4119000000
Imports,2020,28/02/2020,Friday,28/02/2020,All,All,All,$,188000000,4307000000
Imports,2020,29/02/2020,Saturday,29/02/2020,All,All,All,$,32000000,4339000000
Imports,2020,01/03/2020,Sunday,01/03/2020,All,All,All,$,121000000,4460000000
Imports,2020,02/03/2020,Monday,02/03/2020,All,All,All,$,295000000,4756000000
Imports,2020,03/03/2020,Tuesday,03/03/2020,All,All,All,$,231000000,4986000000
Imports,2020,04/03/2020,Wednesday,04/03/2020,All,All,All,$,210000000,5197000000
Imports,2020,05/03/2020,Thursday,05/03/2020,All,All,All,$,189000000,5386000000
Imports,2020,06/03/2020,Friday,06/03/2020,All,All,All,$,202000000,5588000000
Imports,2020,07/03/2020,Saturday,07/03/2020,All,All,All,$,31000000,5619000000
Imports,2020,08/03/2020,Sunday,08/03/2020,All,All,All,$,39000000,5659000000
Imports,2020,09/03/2020,Monday,09/03/2020,All,All,All,$,207000000,5865000000
Imports,2020,10/03/2020,Tuesday,10/03/2020,All,All,All,$,180000000,6046000000
Imports,2020,11/03/2020,Wednesday,11/03/2020,All,All,All,$,198000000,6244000000
Imports,2020,12/03/2020,Thursday,12/03/2020,All,All,All,$,192000000,6436000000
Imports,2020,13/03/2020,Friday,13/03/2020,All,All,All,$,188000000,6624000000
Imports,2020,14/03/2020,Saturday,14/03/2020,All,All,All,$,32000000,6657000000
Imports,2020,15/03/2020,Sunday,15/03/2020,All,All,All,$,47000000,6704000000
Imports,2020,16/03/2020,Monday,16/03/2020,All,All,All,$,214000000,6918000000
Imports,2020,17/03/2020,Tuesday,17/03/2020,All,All,All,$,208000000,7126000000
Imports,2020,18/03/2020,Wednesday,18/03/2020,All,All,All,$,216000000,7342000000
Imports,2020,19/03/2020,Thursday,19/03/2020,All,All,All,$,194000000,7536000000
Imports,2020,20/03/2020,Friday,20/03/2020,All,All,All,$,182000000,7718000000
Imports,2020,21/03/2020,Saturday,21/03/2020,All,All,All,$,39000000,7757000000
Imports,2020,22/03/2020,Sunday,22/03/2020,All,All,All,$,48000000,7805000000
Imports,2020,23/03/2020,Monday,23/03/2020,All,All,All,$,212000000,8017000000
Imports,2020,24/03/2020,Tuesday,24/03/2020,All,All,All,$,198000000,8215000000
Imports,2020,25/03/2020,Wednesday,25/03/2020,All,All,All,$,200000000,8416000000
Imports,2020,26/03/2020,Thursday,26/03/2020,All,All,All,$,383000000,8799000000
Imports,2020,27/03/2020,Friday,27/03/2020,All,All,All,$,225000000,9024000000
Imports,2020,28/03/2020,Saturday,28/03/2020,All,All,All,$,40000000,9063000000
Imports,2020,29/03/2020,Sunday,29/03/2020,All,All,All,$,38000000,9102000000
Imports,2020,30/03/2020,Monday,30/03/2020,All,All,All,$,235000000,9337000000
Imports,2020,31/03/2020,Tuesday,31/03/2020,All,All,All,$,145000000,9482000000
Imports,2015,31/01/2015,Saturday,01/02/2020,China,All,All,$,3000000,3000000
Imports,2015,01/02/2015,Sunday,02/02/2020,China,All,All,$,13000000,16000000
Imports,2015,02/02/2015,Monday,03/02/2020,China,All,All,$,40000000,56000000
Imports,2015,03/02/2015,Tuesday,04/02/2020,China,All,All,$,48000000,104000000
Imports,2015,04/02/2015,Wednesday,05/02/2020,China,All,All,$,44000000,148000000
Imports,2015,05/02/2015,Thursday,06/02/2020,China,All,All,$,42000000,190000000
Imports,2015,06/02/2015,Friday,07/02/2020,China,All,All,$,5000000,196000000
Imports,2015,07/02/2015,Saturday,08/02/2020,China,All,All,$,6000000,202000000
Imports,2015,08/02/2015,Sunday,09/02/2020,China,All,All,$,4000000,206000000
Imports,2015,09/02/2015,Monday,10/02/2020,China,All,All,$,34000000,240000000
Imports,2015,10/02/2015,Tuesday,11/02/2020,China,All,All,$,34000000,274000000
Imports,2015,11/02/2015,Wednesday,12/02/2020,China,All,All,$,39000000,313000000
Imports,2015,12/02/2015,Thursday,13/02/2020,China,All,All,$,57000000,370000000
Imports,2015,13/02/2015,Friday,14/02/2020,China,All,All,$,44000000,414000000
Imports,2015,14/02/2015,Saturday,15/02/2020,China,All,All,$,2000000,417000000
Imports,2015,15/02/2015,Sunday,16/02/2020,China,All,All,$,5000000,422000000
Imports,2015,16/02/2015,Monday,17/02/2020,China,All,All,$,41000000,464000000
Imports,2015,17/02/2015,Tuesday,18/02/2020,China,All,All,$,37000000,501000000
Imports,2015,18/02/2015,Wednesday,19/02/2020,China,All,All,$,36000000,537000000
Imports,2015,19/02/2015,Thursday,20/02/2020,China,All,All,$,41000000,578000000
Imports,2015,20/02/2015,Friday,21/02/2020,China,All,All,$,32000000,610000000
Imports,2015,21/02/2015,Saturday,22/02/2020,China,All,All,$,4000000,615000000
Imports,2015,22/02/2015,Sunday,23/02/2020,China,All,All,$,4000000,619000000
Imports,2015,23/02/2015,Monday,24/02/2020,China,All,All,$,33000000,652000000
Imports,2015,24/02/2015,Tuesday,25/02/2020,China,All,All,$,42000000,694000000
Imports,2015,25/02/2015,Wednesday,26/02/2020,China,All,All,$,38000000,732000000
Imports,2015,26/02/2015,Thursday,27/02/2020,China,All,All,$,38000000,770000000
Imports,2015,27/02/2015,Friday,28/02/2020,China,All,All,$,34000000,804000000
Imports,2015,28/02/2015,Saturday,29/02/2020,China,All,All,$,2000000,806000000
Imports,2015,01/03/2015,Sunday,01/03/2020,China,All,All,$,9000000,815000000
Imports,2015,02/03/2015,Monday,02/03/2020,China,All,All,$,46000000,861000000
Imports,2015,03/03/2015,Tuesday,03/03/2020,China,All,All,$,44000000,905000000
Imports,2015,04/03/2015,Wednesday,04/03/2020,China,All,All,$,43000000,949000000
Imports,2015,05/03/2015,Thursday,05/03/2020,China,All,All,$,44000000,992000000
Imports,2015,06/03/2015,Friday,06/03/2020,China,All,All,$,41000000,1034000000
Imports,2015,07/03/2015,Saturday,07/03/2020,China,All,All,$,3000000,1037000000
Imports,2015,08/03/2015,Sunday,08/03/2020,China,All,All,$,6000000,1042000000
Imports,2015,09/03/2015,Monday,09/03/2020,China,All,All,$,35000000,1077000000
Imports,2015,10/03/2015,Tuesday,10/03/2020,China,All,All,$,30000000,1108000000
Imports,2015,11/03/2015,Wednesday,11/03/2020,China,All,All,$,32000000,1140000000
Imports,2015,12/03/2015,Thursday,12/03/2020,China,All,All,$,27000000,1167000000
Imports,2015,13/03/2015,Friday,13/03/2020,China,All,All,$,36000000,1203000000
Imports,2015,14/03/2015,Saturday,14/03/2020,China,All,All,$,2000000,1205000000
Imports,2015,15/03/2015,Sunday,15/03/2020,China,All,All,$,4000000,1208000000
Imports,2015,16/03/2015,Monday,16/03/2020,China,All,All,$,25000000,1233000000
Imports,2015,17/03/2015,Tuesday,17/03/2020,China,All,All,$,19000000,1252000000
Imports,2015,18/03/2015,Wednesday,18/03/2020,China,All,All,$,18000000,1270000000
Imports,2015,19/03/2015,Thursday,19/03/2020,China,All,All,$,22000000,1291000000
Imports,2015,20/03/2015,Friday,20/03/2020,China,All,All,$,18000000,1310000000
Imports,2015,21/03/2015,Saturday,21/03/2020,China,All,All,$,3000000,1312000000
Imports,2015,22/03/2015,Sunday,22/03/2020,China,All,All,$,5000000,1318000000
Imports,2015,23/03/2015,Monday,23/03/2020,China,All,All,$,23000000,1341000000
Imports,2015,24/03/2015,Tuesday,24/03/2020,China,All,All,$,24000000,1365000000
Imports,2015,25/03/2015,Wednesday,25/03/2020,China,All,All,$,25000000,1390000000
Imports,2015,26/03/2015,Thursday,26/03/2020,China,All,All,$,20000000,1410000000
Imports,2015,27/03/2015,Friday,27/03/2020,China,All,All,$,17000000,1427000000
Imports,2015,28/03/2015,Saturday,28/03/2020,China,All,All,$,1000000,1428000000
Imports,2015,29/03/2015,Sunday,29/03/2020,China,All,All,$,8000000,1436000000
Imports,2015,30/03/2015,Monday,30/03/2020,China,All,All,$,25000000,1461000000
Imports,2015,31/03/2015,Tuesday,31/03/2020,China,All,All,$,29000000,1490000000
Imports,2016,30/01/2016,Saturday,01/02/2020,China,All,All,$,3000000,3000000
Imports,2016,31/01/2016,Sunday,02/02/2020,China,All,All,$,6000000,8000000
Imports,2016,01/02/2016,Monday,03/02/2020,China,All,All,$,20000000,29000000
Imports,2016,02/02/2016,Tuesday,04/02/2020,China,All,All,$,43000000,72000000
Imports,2016,03/02/2016,Wednesday,05/02/2020,China,All,All,$,35000000,107000000
Imports,2016,04/02/2016,Thursday,06/02/2020,China,All,All,$,57000000,164000000
Imports,2016,05/02/2016,Friday,07/02/2020,China,All,All,$,43000000,207000000
Imports,2016,06/02/2016,Saturday,08/02/2020,China,All,All,$,3000000,210000000
Imports,2016,07/02/2016,Sunday,09/02/2020,China,All,All,$,4000000,214000000
Imports,2016,08/02/2016,Monday,10/02/2020,China,All,All,$,7000000,221000000
Imports,2016,09/02/2016,Tuesday,11/02/2020,China,All,All,$,39000000,259000000
Imports,2016,10/02/2016,Wednesday,12/02/2020,China,All,All,$,41000000,300000000
Imports,2016,11/02/2016,Thursday,13/02/2020,China,All,All,$,45000000,345000000
Imports,2016,12/02/2016,Friday,14/02/2020,China,All,All,$,38000000,382000000
Imports,2016,13/02/2016,Saturday,15/02/2020,China,All,All,$,2000000,385000000
Imports,2016,14/02/2016,Sunday,16/02/2020,China,All,All,$,4000000,389000000
Imports,2016,15/02/2016,Monday,17/02/2020,China,All,All,$,37000000,426000000
Imports,2016,16/02/2016,Tuesday,18/02/2020,China,All,All,$,43000000,469000000
Imports,2016,17/02/2016,Wednesday,19/02/2020,China,All,All,$,36000000,505000000
Imports,2016,18/02/2016,Thursday,20/02/2020,China,All,All,$,62000000,567000000
Imports,2016,19/02/2016,Friday,21/02/2020,China,All,All,$,43000000,610000000
Imports,2016,20/02/2016,Saturday,22/02/2020,China,All,All,$,3000000,613000000
Imports,2016,21/02/2016,Sunday,23/02/2020,China,All,All,$,6000000,619000000
Imports,2016,22/02/2016,Monday,24/02/2020,China,All,All,$,51000000,670000000
Imports,2016,23/02/2016,Tuesday,25/02/2020,China,All,All,$,56000000,725000000
Imports,2016,24/02/2016,Wednesday,26/02/2020,China,All,All,$,41000000,766000000
Imports,2016,25/02/2016,Thursday,27/02/2020,China,All,All,$,41000000,808000000
Imports,2016,26/02/2016,Friday,28/02/2020,China,All,All,$,30000000,838000000
Imports,2016,27/02/2016,Saturday,29/02/2020,China,All,All,$,2000000,839000000
Imports,2016,28/02/2016,Sunday,01/03/2020,China,All,All,$,7000000,846000000
Imports,2016,29/02/2016,Monday,02/03/2020,China,All,All,$,26000000,872000000
Imports,2016,01/03/2016,Tuesday,03/03/2020,China,All,All,$,47000000,919000000
Imports,2016,02/03/2016,Wednesday,04/03/2020,China,All,All,$,33000000,952000000
Imports,2016,03/03/2016,Thursday,05/03/2020,China,All,All,$,28000000,980000000
Imports,2016,04/03/2016,Friday,06/03/2020,China,All,All,$,21000000,1000000000
Imports,2016,05/03/2016,Saturday,07/03/2020,China,All,All,$,3000000,1003000000
Imports,2016,06/03/2016,Sunday,08/03/2020,China,All,All,$,6000000,1009000000
Imports,2016,07/03/2016,Monday,09/03/2020,China,All,All,$,25000000,1034000000
Imports,2016,08/03/2016,Tuesday,10/03/2020,China,All,All,$,22000000,1056000000
Imports,2016,09/03/2016,Wednesday,11/03/2020,China,All,All,$,30000000,1086000000
Imports,2016,10/03/2016,Thursday,12/03/2020,China,All,All,$,24000000,1110000000
Imports,2016,11/03/2016,Friday,13/03/2020,China,All,All,$,21000000,1131000000
Imports,2016,12/03/2016,Saturday,14/03/2020,China,All,All,$,2000000,1132000000
Imports,2016,13/03/2016,Sunday,15/03/2020,China,All,All,$,6000000,1138000000
Imports,2016,14/03/2016,Monday,16/03/2020,China,All,All,$,29000000,1166000000
Imports,2016,15/03/2016,Tuesday,17/03/2020,China,All,All,$,36000000,1202000000
Imports,2016,16/03/2016,Wednesday,18/03/2020,China,All,All,$,27000000,1230000000
Imports,2016,17/03/2016,Thursday,19/03/2020,China,All,All,$,32000000,1262000000
Imports,2016,18/03/2016,Friday,20/03/2020,China,All,All,$,30000000,1291000000
Imports,2016,19/03/2016,Saturday,21/03/2020,China,All,All,$,2000000,1293000000
Imports,2016,20/03/2016,Sunday,22/03/2020,China,All,All,$,5000000,1298000000
Imports,2016,21/03/2016,Monday,23/03/2020,China,All,All,$,25000000,1323000000
Imports,2016,22/03/2016,Tuesday,24/03/2020,China,All,All,$,35000000,1358000000
Imports,2016,23/03/2016,Wednesday,25/03/2020,China,All,All,$,30000000,1388000000
Imports,2016,24/03/2016,Thursday,26/03/2020,China,All,All,$,30000000,1418000000
Imports,2016,25/03/2016,Friday,27/03/2020,China,All,All,$,2000000,1420000000
Imports,2016,26/03/2016,Saturday,28/03/2020,China,All,All,$,2000000,1421000000
Imports,2016,27/03/2016,Sunday,29/03/2020,China,All,All,$,5000000,1426000000
Imports,2016,28/03/2016,Monday,30/03/2020,China,All,All,$,4000000,1430000000
Imports,2016,29/03/2016,Tuesday,31/03/2020,China,All,All,$,35000000,1465000000
Imports,2017,04/02/2017,Saturday,01/02/2020,China,All,All,$,2000000,2000000
Imports,2017,05/02/2017,Sunday,02/02/2020,China,All,All,$,2000000,5000000
Imports,2017,06/02/2017,Monday,03/02/2020,China,All,All,$,5000000,9000000
Imports,2017,07/02/2017,Tuesday,04/02/2020,China,All,All,$,47000000,57000000
Imports,2017,08/02/2017,Wednesday,05/02/2020,China,All,All,$,51000000,108000000
Imports,2017,09/02/2017,Thursday,06/02/2020,China,All,All,$,56000000,164000000
Imports,2017,10/02/2017,Friday,07/02/2020,China,All,All,$,47000000,211000000
Imports,2017,11/02/2017,Saturday,08/02/2020,China,All,All,$,4000000,215000000
Imports,2017,12/02/2017,Sunday,09/02/2020,China,All,All,$,5000000,219000000
Imports,2017,13/02/2017,Monday,10/02/2020,China,All,All,$,47000000,266000000
Imports,2017,14/02/2017,Tuesday,11/02/2020,China,All,All,$,43000000,309000000
Imports,2017,15/02/2017,Wednesday,12/02/2020,China,All,All,$,32000000,341000000
Imports,2017,16/02/2017,Thursday,13/02/2020,China,All,All,$,46000000,387000000
Imports,2017,17/02/2017,Friday,14/02/2020,China,All,All,$,36000000,422000000
Imports,2017,18/02/2017,Saturday,15/02/2020,China,All,All,$,2000000,425000000
Imports,2017,19/02/2017,Sunday,16/02/2020,China,All,All,$,5000000,429000000
Imports,2017,20/02/2017,Monday,17/02/2020,China,All,All,$,33000000,462000000
Imports,2017,21/02/2017,Tuesday,18/02/2020,China,All,All,$,28000000,490000000
Imports,2017,22/02/2017,Wednesday,19/02/2020,China,All,All,$,29000000,519000000
Imports,2017,23/02/2017,Thursday,20/02/2020,China,All,All,$,22000000,541000000
Imports,2017,24/02/2017,Friday,21/02/2020,China,All,All,$,25000000,566000000
Imports,2017,25/02/2017,Saturday,22/02/2020,China,All,All,$,3000000,569000000
Imports,2017,26/02/2017,Sunday,23/02/2020,China,All,All,$,5000000,573000000
Imports,2017,27/02/2017,Monday,24/02/2020,China,All,All,$,20000000,593000000
Imports,2017,28/02/2017,Tuesday,25/02/2020,China,All,All,$,21000000,614000000
Imports,2017,01/03/2017,Wednesday,26/02/2020,China,All,All,$,38000000,651000000
Imports,2017,02/03/2017,Thursday,27/02/2020,China,All,All,$,27000000,679000000
Imports,2017,03/03/2017,Friday,28/02/2020,China,All,All,$,24000000,702000000
Imports,2017,04/03/2017,Saturday,29/02/2020,China,All,All,$,2000000,705000000
Imports,2017,05/03/2017,Sunday,01/03/2020,China,All,All,$,6000000,710000000
Imports,2017,06/03/2017,Monday,02/03/2020,China,All,All,$,27000000,737000000
Imports,2017,07/03/2017,Tuesday,03/03/2020,China,All,All,$,32000000,769000000
Imports,2017,08/03/2017,Wednesday,04/03/2020,China,All,All,$,29000000,798000000
Imports,2017,09/03/2017,Thursday,05/03/2020,China,All,All,$,30000000,828000000
Imports,2017,10/03/2017,Friday,06/03/2020,China,All,All,$,22000000,850000000
Imports,2017,11/03/2017,Saturday,07/03/2020,China,All,All,$,2000000,852000000
Imports,2017,12/03/2017,Sunday,08/03/2020,China,All,All,$,6000000,858000000
Imports,2017,13/03/2017,Monday,09/03/2020,China,All,All,$,29000000,887000000
Imports,2017,14/03/2017,Tuesday,10/03/2020,China,All,All,$,30000000,918000000
Imports,2017,15/03/2017,Wednesday,11/03/2020,China,All,All,$,29000000,946000000
Imports,2017,16/03/2017,Thursday,12/03/2020,China,All,All,$,36000000,982000000
Imports,2017,17/03/2017,Friday,13/03/2020,China,All,All,$,44000000,1026000000
Imports,2017,18/03/2017,Saturday,14/03/2020,China,All,All,$,3000000,1029000000
Imports,2017,19/03/2017,Sunday,15/03/2020,China,All,All,$,6000000,1035000000
Imports,2017,20/03/2017,Monday,16/03/2020,China,All,All,$,35000000,1071000000
Imports,2017,21/03/2017,Tuesday,17/03/2020,China,All,All,$,31000000,1102000000
Imports,2017,22/03/2017,Wednesday,18/03/2020,China,All,All,$,31000000,1133000000
Imports,2017,23/03/2017,Thursday,19/03/2020,China,All,All,$,37000000,1170000000
Imports,2017,24/03/2017,Friday,20/03/2020,China,All,All,$,30000000,1200000000
Imports,2017,25/03/2017,Saturday,21/03/2020,China,All,All,$,4000000,1204000000
Imports,2017,26/03/2017,Sunday,22/03/2020,China,All,All,$,7000000,1211000000
Imports,2017,27/03/2017,Monday,23/03/2020,China,All,All,$,29000000,1240000000
Imports,2017,28/03/2017,Tuesday,24/03/2020,China,All,All,$,40000000,1279000000
Imports,2017,29/03/2017,Wednesday,25/03/2020,China,All,All,$,27000000,1306000000
Imports,2017,30/03/2017,Thursday,26/03/2020,China,All,All,$,36000000,1342000000
Imports,2017,31/03/2017,Friday,27/03/2020,China,All,All,$,28000000,1370000000
Imports,2017,01/04/2017,Saturday,28/03/2020,China,All,All,$,18000000,1388000000
Imports,2017,02/04/2017,Sunday,29/03/2020,China,All,All,$,9000000,1397000000
Imports,2017,03/04/2017,Monday,30/03/2020,China,All,All,$,38000000,1435000000
Imports,2017,04/04/2017,Tuesday,31/03/2020,China,All,All,$,51000000,1486000000
Imports,2018,03/02/2018,Saturday,01/02/2020,China,All,All,$,3000000,3000000
Imports,2018,04/02/2018,Sunday,02/02/2020,China,All,All,$,5000000,7000000
Imports,2018,05/02/2018,Monday,03/02/2020,China,All,All,$,55000000,62000000
Imports,2018,06/02/2018,Tuesday,04/02/2020,China,All,All,$,3000000,65000000
Imports,2018,07/02/2018,Wednesday,05/02/2020,China,All,All,$,44000000,110000000
Imports,2018,08/02/2018,Thursday,06/02/2020,China,All,All,$,52000000,161000000
Imports,2018,09/02/2018,Friday,07/02/2020,China,All,All,$,54000000,215000000
Imports,2018,10/02/2018,Saturday,08/02/2020,China,All,All,$,6000000,220000000
Imports,2018,11/02/2018,Sunday,09/02/2020,China,All,All,$,6000000,226000000
Imports,2018,12/02/2018,Monday,10/02/2020,China,All,All,$,38000000,264000000
Imports,2018,13/02/2018,Tuesday,11/02/2020,China,All,All,$,48000000,312000000
Imports,2018,14/02/2018,Wednesday,12/02/2020,China,All,All,$,49000000,361000000
Imports,2018,15/02/2018,Thursday,13/02/2020,China,All,All,$,47000000,408000000
Imports,2018,16/02/2018,Friday,14/02/2020,China,All,All,$,43000000,451000000
Imports,2018,17/02/2018,Saturday,15/02/2020,China,All,All,$,2000000,454000000
Imports,2018,18/02/2018,Sunday,16/02/2020,China,All,All,$,3000000,457000000
Imports,2018,19/02/2018,Monday,17/02/2020,China,All,All,$,36000000,493000000
Imports,2018,20/02/2018,Tuesday,18/02/2020,China,All,All,$,45000000,538000000
Imports,2018,21/02/2018,Wednesday,19/02/2020,China,All,All,$,41000000,579000000
Imports,2018,22/02/2018,Thursday,20/02/2020,China,All,All,$,41000000,620000000
Imports,2018,23/02/2018,Friday,21/02/2020,China,All,All,$,41000000,661000000
Imports,2018,24/02/2018,Saturday,22/02/2020,China,All,All,$,2000000,663000000
Imports,2018,25/02/2018,Sunday,23/02/2020,China,All,All,$,6000000,669000000
Imports,2018,26/02/2018,Monday,24/02/2020,China,All,All,$,31000000,701000000
Imports,2018,27/02/2018,Tuesday,25/02/2020,China,All,All,$,39000000,740000000
Imports,2018,28/02/2018,Wednesday,26/02/2020,China,All,All,$,37000000,776000000
Imports,2018,01/03/2018,Thursday,27/02/2020,China,All,All,$,73000000,849000000
Imports,2018,02/03/2018,Friday,28/02/2020,China,All,All,$,54000000,903000000
Imports,2018,03/03/2018,Saturday,29/02/2020,China,All,All,$,5000000,908000000
Imports,2018,04/03/2018,Sunday,01/03/2020,China,All,All,$,7000000,915000000
Imports,2018,05/03/2018,Monday,02/03/2020,China,All,All,$,47000000,962000000
Imports,2018,06/03/2018,Tuesday,03/03/2020,China,All,All,$,41000000,1003000000
Imports,2018,07/03/2018,Wednesday,04/03/2020,China,All,All,$,35000000,1038000000
Imports,2018,08/03/2018,Thursday,05/03/2020,China,All,All,$,47000000,1085000000
Imports,2018,09/03/2018,Friday,06/03/2020,China,All,All,$,31000000,1115000000
Imports,2018,10/03/2018,Saturday,07/03/2020,China,All,All,$,3000000,1118000000
Imports,2018,11/03/2018,Sunday,08/03/2020,China,All,All,$,5000000,1123000000
Imports,2018,12/03/2018,Monday,09/03/2020,China,All,All,$,34000000,1157000000
Imports,2018,13/03/2018,Tuesday,10/03/2020,China,All,All,$,25000000,1182000000
Imports,2018,14/03/2018,Wednesday,11/03/2020,China,All,All,$,27000000,1209000000
Imports,2018,15/03/2018,Thursday,12/03/2020,China,All,All,$,31000000,1240000000
Imports,2018,16/03/2018,Friday,13/03/2020,China,All,All,$,20000000,1260000000
Imports,2018,17/03/2018,Saturday,14/03/2020,China,All,All,$,3000000,1263000000
Imports,2018,18/03/2018,Sunday,15/03/2020,China,All,All,$,6000000,1269000000
Imports,2018,19/03/2018,Monday,16/03/2020,China,All,All,$,26000000,1295000000
Imports,2018,20/03/2018,Tuesday,17/03/2020,China,All,All,$,26000000,1321000000
Imports,2018,21/03/2018,Wednesday,18/03/2020,China,All,All,$,28000000,1349000000
Imports,2018,22/03/2018,Thursday,19/03/2020,China,All,All,$,34000000,1383000000
Imports,2018,23/03/2018,Friday,20/03/2020,China,All,All,$,23000000,1406000000
Imports,2018,24/03/2018,Saturday,21/03/2020,China,All,All,$,2000000,1408000000
Imports,2018,25/03/2018,Sunday,22/03/2020,China,All,All,$,6000000,1414000000
Imports,2018,26/03/2018,Monday,23/03/2020,China,All,All,$,32000000,1446000000
Imports,2018,27/03/2018,Tuesday,24/03/2020,China,All,All,$,35000000,1482000000
Imports,2018,28/03/2018,Wednesday,25/03/2020,China,All,All,$,41000000,1523000000
Imports,2018,29/03/2018,Thursday,26/03/2020,China,All,All,$,32000000,1555000000
Imports,2018,30/03/2018,Friday,27/03/2020,China,All,All,$,2000000,1557000000
Imports,2018,31/03/2018,Saturday,28/03/2020,China,All,All,$,11000000,1568000000
Imports,2018,01/04/2018,Sunday,29/03/2020,China,All,All,$,11000000,1579000000
Imports,2018,02/04/2018,Monday,30/03/2020,China,All,All,$,4000000,1583000000
Imports,2018,03/04/2018,Tuesday,31/03/2020,China,All,All,$,51000000,1634000000
Imports,2019,02/02/2019,Saturday,01/02/2020,China,All,All,$,3000000,3000000
Imports,2019,03/02/2019,Sunday,02/02/2020,China,All,All,$,10000000,13000000
Imports,2019,04/02/2019,Monday,03/02/2020,China,All,All,$,53000000,66000000
Imports,2019,05/02/2019,Tuesday,04/02/2020,China,All,All,$,63000000,129000000
Imports,2019,06/02/2019,Wednesday,05/02/2020,China,All,All,$,6000000,135000000
Imports,2019,07/02/2019,Thursday,06/02/2020,China,All,All,$,52000000,187000000
Imports,2019,08/02/2019,Friday,07/02/2020,China,All,All,$,50000000,236000000
Imports,2019,09/02/2019,Saturday,08/02/2020,China,All,All,$,2000000,238000000
Imports,2019,10/02/2019,Sunday,09/02/2020,China,All,All,$,4000000,243000000
Imports,2019,11/02/2019,Monday,10/02/2020,China,All,All,$,53000000,295000000
Imports,2019,12/02/2019,Tuesday,11/02/2020,China,All,All,$,58000000,353000000
Imports,2019,13/02/2019,Wednesday,12/02/2020,China,All,All,$,47000000,401000000
Imports,2019,14/02/2019,Thursday,13/02/2020,China,All,All,$,56000000,457000000
Imports,2019,15/02/2019,Friday,14/02/2020,China,All,All,$,47000000,504000000
Imports,2019,16/02/2019,Saturday,15/02/2020,China,All,All,$,2000000,506000000
Imports,2019,17/02/2019,Sunday,16/02/2020,China,All,All,$,9000000,515000000
Imports,2019,18/02/2019,Monday,17/02/2020,China,All,All,$,55000000,570000000
Imports,2019,19/02/2019,Tuesday,18/02/2020,China,All,All,$,53000000,623000000
Imports,2019,20/02/2019,Wednesday,19/02/2020,China,All,All,$,55000000,677000000
Imports,2019,21/02/2019,Thursday,20/02/2020,China,All,All,$,55000000,732000000
Imports,2019,22/02/2019,Friday,21/02/2020,China,All,All,$,43000000,775000000
Imports,2019,23/02/2019,Saturday,22/02/2020,China,All,All,$,3000000,779000000
Imports,2019,24/02/2019,Sunday,23/02/2020,China,All,All,$,6000000,785000000
Imports,2019,25/02/2019,Monday,24/02/2020,China,All,All,$,38000000,823000000
Imports,2019,26/02/2019,Tuesday,25/02/2020,China,All,All,$,29000000,852000000
Imports,2019,27/02/2019,Wednesday,26/02/2020,China,All,All,$,22000000,875000000
Imports,2019,28/02/2019,Thursday,27/02/2020,China,All,All,$,27000000,902000000
Imports,2019,01/03/2019,Friday,28/02/2020,China,All,All,$,40000000,942000000
Imports,2019,02/03/2019,Saturday,29/02/2020,China,All,All,$,3000000,944000000
Imports,2019,03/03/2019,Sunday,01/03/2020,China,All,All,$,7000000,952000000
Imports,2019,04/03/2019,Monday,02/03/2020,China,All,All,$,33000000,985000000
Imports,2019,05/03/2019,Tuesday,03/03/2020,China,All,All,$,34000000,1018000000
Imports,2019,06/03/2019,Wednesday,04/03/2020,China,All,All,$,32000000,1050000000
Imports,2019,07/03/2019,Thursday,05/03/2020,China,All,All,$,26000000,1076000000
Imports,2019,08/03/2019,Friday,06/03/2020,China,All,All,$,33000000,1109000000
Imports,2019,09/03/2019,Saturday,07/03/2020,China,All,All,$,3000000,1112000000
Imports,2019,10/03/2019,Sunday,08/03/2020,China,All,All,$,4000000,1116000000
Imports,2019,11/03/2019,Monday,09/03/2020,China,All,All,$,32000000,1148000000
Imports,2019,12/03/2019,Tuesday,10/03/2020,China,All,All,$,29000000,1177000000
Imports,2019,13/03/2019,Wednesday,11/03/2020,China,All,All,$,28000000,1205000000
Imports,2019,14/03/2019,Thursday,12/03/2020,China,All,All,$,36000000,1242000000
Imports,2019,15/03/2019,Friday,13/03/2020,China,All,All,$,28000000,1270000000
Imports,2019,16/03/2019,Saturday,14/03/2020,China,All,All,$,2000000,1272000000
Imports,2019,17/03/2019,Sunday,15/03/2020,China,All,All,$,8000000,1280000000
Imports,2019,18/03/2019,Monday,16/03/2020,China,All,All,$,31000000,1311000000
Imports,2019,19/03/2019,Tuesday,17/03/2020,China,All,All,$,37000000,1348000000
Imports,2019,20/03/2019,Wednesday,18/03/2020,China,All,All,$,49000000,1397000000
Imports,2019,21/03/2019,Thursday,19/03/2020,China,All,All,$,36000000,1433000000
Imports,2019,22/03/2019,Friday,20/03/2020,China,All,All,$,39000000,1472000000
Imports,2019,23/03/2019,Saturday,21/03/2020,China,All,All,$,5000000,1476000000
Imports,2019,24/03/2019,Sunday,22/03/2020,China,All,All,$,6000000,1483000000
Imports,2019,25/03/2019,Monday,23/03/2020,China,All,All,$,31000000,1514000000
Imports,2019,26/03/2019,Tuesday,24/03/2020,China,All,All,$,53000000,1567000000
